trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled
19612135_150223,05:29:59,05:29:59,12990,14,0,0,5601
19795508_090223,21:40:59,21:40:59,7647,26,1,0,129907
19933724_090223,15:46:59,15:46:59,13237,28,0,0,13290
19933724_150223,15:46:59,15:46:59,13237,28,0,0,13290
19934011_090223,16:08:04,16:08:04,12990,46,0,0,17187
19993405_090223,13:18:04,13:18:04,12990,46,0,0,17187
19993407_090223,13:48:04,13:48:04,12990,46,0,0,17187
19999998_090223,06:02:38,06:02:38,12990,13,0,0,4604
20000431_090223,20:07:38,20:07:38,12990,13,0,0,4604
20000432_090223,20:37:38,20:37:38,12990,13,0,0,4604
20000433_090223,21:07:38,21:07:38,12990,13,0,0,4604
20000434_090223,21:37:38,21:37:38,12990,13,0,0,4604
20000435_090223,22:12:38,22:12:38,12990,13,0,0,4604
20000436_090223,22:47:38,22:47:38,12990,13,0,0,4604
20000437_090223,23:17:38,23:17:38,12990,13,0,0,4604
20000438_090223,23:47:38,23:47:38,12990,13,0,0,4604
20000439_090223,00:17:38,00:17:38,12990,13,0,0,4604
20003256_090223,00:46:59,00:46:59,13237,28,0,0,13290
20003256_150223,00:46:59,00:46:59,13237,28,0,0,13290
20258568_090223,07:33:59,07:33:59,12990,46,0,0,36862
20258569_090223,08:03:59,08:03:59,12990,46,0,0,36862
20258570_090223,08:33:59,08:33:59,12990,46,0,0,36862
20258571_090223,09:03:59,09:03:59,12990,46,0,0,36862
20258572_090223,09:33:59,09:33:59,12990,46,0,0,36862
20258573_090223,10:03:59,10:03:59,12990,46,0,0,36862
20258574_090223,11:03:59,11:03:59,12990,46,0,0,36862
20258575_090223,12:03:59,12:03:59,12990,46,0,0,36862
20258576_090223,13:03:59,13:03:59,12990,46,0,0,36862
20258580_090223,17:03:59,17:03:59,12990,46,0,0,36862
20258581_090223,18:03:59,18:03:59,12990,46,0,0,36862
20258582_090223,19:03:59,19:03:59,12990,46,0,0,36862
20258583_090223,20:03:59,20:03:59,12990,46,0,0,36862
20258584_090223,21:03:59,21:03:59,12990,46,0,0,36862
20258585_090223,22:03:59,22:03:59,12990,46,0,0,36862
20258586_090223,23:03:59,23:03:59,12990,46,0,0,36862
20258672_090223,21:48:59,21:48:59,12990,46,0,0,36862
20258674_090223,24:03:59,24:03:59,12990,46,0,0,36862
20381332_090223,15:21:38,15:21:38,12990,13,0,0,4604
20530592_090223,16:47:48,16:47:48,12990,41,0,0,13829
20530592_150223,16:47:48,16:47:48,12990,41,0,0,13829
20535154_090223,16:43:04,16:43:04,12990,46,0,0,17187
20542215_090223,07:23:59,07:23:59,13237,28,0,0,13290
20542215_150223,07:23:59,07:23:59,13237,28,0,0,13290
20572650_090223,16:15:59,16:15:59,12990,14,0,0,5601
20572650_150223,16:15:59,16:15:59,12990,14,0,0,5601
20578715_090223,16:58:04,16:58:04,12990,46,0,0,17187
20578716_090223,17:13:04,17:13:04,12990,46,0,0,17187
20578717_090223,17:28:04,17:28:04,12990,46,0,0,17187
20578718_090223,17:43:04,17:43:04,12990,46,0,0,17187
20582096_090223,08:39:38,08:39:38,12990,13,0,0,4604
20583160_090223,08:25:59,08:25:59,13237,28,0,0,13290
20583162_150223,08:39:59,08:39:59,13237,28,0,0,13290
20756096_090223,10:30:50,10:30:50,41662,32,0,1,12990
20851386_090223,15:06:01,15:06:01,12990,6,0,1,1936
20851386_090223,15:07:25,15:07:25,13237,7,0,1,2386
21111157_090223,12:09:59,12:09:59,13237,7,0,0,3377
21111157_150223,12:09:59,12:09:59,13237,7,0,0,3377
21195623_090223,21:09:59,21:09:59,12990,14,0,0,5601
21195623_150223,21:09:59,21:09:59,12990,14,0,0,5601
21195624_090223,21:44:59,21:44:59,12990,14,0,0,5601
21195624_150223,21:44:59,21:44:59,12990,14,0,0,5601
21207552_090223,07:33:38,07:33:38,12990,13,0,0,4604
21207608_090223,17:20:38,17:20:38,12990,13,0,0,4604
21207617_090223,19:00:38,19:00:38,12990,13,0,0,4604
21207623_090223,20:20:38,20:20:38,12990,13,0,0,4604
21207629_090223,21:47:38,21:47:38,12990,13,0,0,4604
21207633_090223,22:52:38,22:52:38,12990,13,0,0,4604
21446411_090223,22:45:59,22:45:59,12990,49,0,0,17589
21498071_090223,20:33:59,20:33:59,12990,46,0,0,36862
2151059_090223,09:24:06,09:24:06,12990,20,0,0,7060
2151102_090223,18:49:06,18:49:06,12990,20,0,0,7060
215114_090223,07:06:16,07:06:16,12990,6,0,0,1901
215114_090223,07:07:40,07:07:40,13237,7,0,0,2351
215115_090223,07:36:16,07:36:16,12990,6,0,0,1901
215115_090223,07:37:40,07:37:40,13237,7,0,0,2351
215119_090223,09:36:16,09:36:16,12990,6,0,0,1901
215119_090223,09:37:40,09:37:40,13237,7,0,0,2351
215121_090223,10:36:16,10:36:16,12990,6,0,0,1901
215121_090223,10:37:40,10:37:40,13237,7,0,0,2351
215122_090223,11:06:16,11:06:16,12990,6,0,0,1901
215122_090223,11:07:40,11:07:40,13237,7,0,0,2351
215123_090223,11:36:16,11:36:16,12990,6,0,0,1901
215123_090223,11:37:40,11:37:40,13237,7,0,0,2351
215124_090223,12:06:16,12:06:16,12990,6,0,0,1901
215124_090223,12:07:40,12:07:40,13237,7,0,0,2351
215125_090223,12:36:16,12:36:16,12990,6,0,0,1901
215125_090223,12:37:40,12:37:40,13237,7,0,0,2351
215126_090223,13:06:16,13:06:16,12990,6,0,0,1901
215126_090223,13:07:40,13:07:40,13237,7,0,0,2351
215127_090223,13:36:16,13:36:16,12990,6,0,0,1901
215127_090223,13:37:40,13:37:40,13237,7,0,0,2351
215129_090223,14:36:16,14:36:16,12990,6,0,0,1901
215129_090223,14:37:40,14:37:40,13237,7,0,0,2351
215130_090223,15:06:16,15:06:16,12990,6,0,0,1901
215130_090223,15:07:40,15:07:40,13237,7,0,0,2351
215131_090223,15:36:16,15:36:16,12990,6,0,0,1901
215131_090223,15:37:40,15:37:40,13237,7,0,0,2351
215132_090223,16:06:16,16:06:16,12990,6,0,0,1901
215132_090223,16:07:40,16:07:40,13237,7,0,0,2351
215133_090223,16:36:16,16:36:16,12990,6,0,0,1901
215133_090223,16:37:40,16:37:40,13237,7,0,0,2351
215134_090223,17:06:16,17:06:16,12990,6,0,0,1901
215134_090223,17:07:40,17:07:40,13237,7,0,0,2351
215135_090223,17:36:16,17:36:16,12990,6,0,0,1901
215135_090223,17:37:40,17:37:40,13237,7,0,0,2351
215136_090223,18:06:16,18:06:16,12990,6,0,0,1901
215136_090223,18:07:40,18:07:40,13237,7,0,0,2351
215137_090223,18:36:16,18:36:16,12990,6,0,0,1901
215137_090223,18:37:40,18:37:40,13237,7,0,0,2351
215138_090223,19:06:16,19:06:16,12990,6,0,0,1901
215138_090223,19:07:40,19:07:40,13237,7,0,0,2351
215139_090223,19:36:16,19:36:16,12990,6,0,0,1901
215139_090223,19:37:40,19:37:40,13237,7,0,0,2351
215140_090223,20:21:16,20:21:16,12990,6,0,0,1901
215140_090223,20:22:40,20:22:40,13237,7,0,0,2351
215141_090223,21:06:16,21:06:16,12990,6,0,0,1901
215141_090223,21:07:40,21:07:40,13237,7,0,0,2351
215258_090223,09:06:16,09:06:16,12990,6,0,0,1901
215258_090223,09:07:40,09:07:40,13237,7,0,0,2351
215260_090223,10:06:16,10:06:16,12990,6,0,0,1901
215260_090223,10:07:40,10:07:40,13237,7,0,0,2351
215267_090223,14:06:16,14:06:16,12990,6,0,0,1901
215267_090223,14:07:40,14:07:40,13237,7,0,0,2351
215445_090223,05:42:59,05:42:59,13237,9,0,0,4089
215456_090223,08:12:59,08:12:59,13237,9,0,0,4089
215461_090223,09:12:59,09:12:59,13237,9,0,0,4089
215466_090223,10:12:59,10:12:59,13237,9,0,0,4089
215469_090223,10:42:59,10:42:59,13237,9,0,0,4089
215472_090223,11:12:59,11:12:59,13237,9,0,0,4089
215477_090223,12:12:59,12:12:59,13237,9,0,0,4089
215482_090223,13:12:59,13:12:59,13237,9,0,0,4089
215485_090223,13:42:59,13:42:59,13237,9,0,0,4089
215488_090223,14:12:59,14:12:59,13237,9,0,0,4089
215491_090223,14:42:59,14:42:59,13237,9,0,0,4089
215494_090223,15:12:59,15:12:59,13237,9,0,0,4089
215497_090223,15:42:59,15:42:59,13237,9,0,0,4089
215500_090223,16:12:59,16:12:59,13237,9,0,0,4089
215503_090223,16:42:59,16:42:59,13237,9,0,0,4089
215506_090223,17:12:59,17:12:59,13237,9,0,0,4089
215511_090223,18:12:59,18:12:59,13237,9,0,0,4089
215521_090223,21:12:59,21:12:59,13237,9,0,0,4089
215522_090223,21:32:59,21:32:59,13237,9,0,0,4089
215523_090223,21:52:59,21:52:59,13237,9,0,0,4089
215524_090223,22:12:59,22:12:59,13237,9,0,0,4089
215525_090223,22:32:59,22:32:59,13237,9,0,0,4089
215526_090223,22:52:59,22:52:59,13237,9,0,0,4089
215527_090223,23:12:59,23:12:59,13237,9,0,0,4089
215528_090223,23:32:59,23:32:59,13237,9,0,0,4089
215529_090223,23:52:59,23:52:59,13237,9,0,0,4089
21570457_090223,11:49:06,11:49:06,12990,20,0,0,7060
21576170_090223,07:14:59,07:14:59,13237,7,0,0,3377
21576170_150223,07:14:59,07:14:59,13237,7,0,0,3377
21576183_090223,10:49:59,10:49:59,13237,7,0,0,3377
21576183_150223,10:49:59,10:49:59,13237,7,0,0,3377
215876_090223,06:02:59,06:02:59,13237,9,0,0,4089
215877_090223,06:22:59,06:22:59,13237,9,0,0,4089
215881_090223,07:24:59,07:24:59,13237,9,0,0,4089
215882_090223,07:36:59,07:36:59,13237,9,0,0,4089
215883_090223,07:48:59,07:48:59,13237,9,0,0,4089
215884_090223,08:00:59,08:00:59,13237,9,0,0,4089
21603705_090223,01:11:59,01:11:59,13237,28,0,0,13290
21603705_150223,01:11:59,01:11:59,13237,28,0,0,13290
21800742_090223,17:43:40,17:43:40,13320,29,0,0,12990
21848114_090223,21:11:38,21:11:38,12990,13,0,0,4604
21848117_090223,21:59:38,21:59:38,12990,13,0,0,4604
2202290_090223,07:40:59,07:40:59,12990,11,0,1,4422
2202294_090223,09:21:59,09:21:59,12990,11,0,1,4422
2202297_090223,10:31:59,10:31:59,12990,11,0,1,4422
2202299_090223,11:16:59,11:16:59,12990,11,0,1,4422
2202300_090223,11:46:59,11:46:59,12990,11,0,1,4422
2202301_090223,12:16:59,12:16:59,12990,11,0,1,4422
2202305_090223,13:16:59,13:16:59,12990,11,0,1,4422
2202309_090223,14:16:59,14:16:59,12990,11,0,1,4422
2202310_090223,14:31:59,14:31:59,12990,11,0,1,4422
2202311_090223,14:46:59,14:46:59,12990,11,0,1,4422
2202312_090223,15:01:59,15:01:59,12990,11,0,1,4422
2202313_090223,15:16:59,15:16:59,12990,11,0,1,4422
2202321_090223,16:40:59,16:40:59,12990,11,0,1,4422
2202322_090223,16:52:59,16:52:59,12990,11,0,1,4422
2202323_090223,17:04:59,17:04:59,12990,11,0,1,4422
2202324_090223,17:16:59,17:16:59,12990,11,0,1,4422
2202332_090223,19:16:59,19:16:59,12990,11,0,1,4422
2202335_090223,20:16:59,20:16:59,12990,11,0,1,4422
2202535_090223,08:46:59,08:46:59,12990,11,0,1,4422
2202536_090223,09:16:59,09:16:59,12990,11,0,1,4422
2202543_090223,12:36:59,12:36:59,12990,11,0,1,4422
2202547_090223,13:36:59,13:36:59,12990,11,0,1,4422
2202548_090223,13:56:59,13:56:59,12990,11,0,1,4422
2202550_090223,14:36:59,14:36:59,12990,11,0,1,4422
2202551_090223,14:56:59,14:56:59,12990,11,0,1,4422
2202557_090223,06:06:59,06:06:59,12990,11,0,1,4422
2202559_090223,06:46:59,06:46:59,12990,11,0,1,4422
2202561_090223,07:16:59,07:16:59,12990,11,0,1,4422
2202602_090223,06:16:59,06:16:59,12990,11,0,1,4422
2202605_090223,07:46:59,07:46:59,12990,11,0,1,4422
2202606_090223,08:16:59,08:16:59,12990,11,0,1,4422
22191132_090223,08:13:59,08:13:59,13237,28,0,0,13290
22191134_150223,08:27:59,08:27:59,13237,28,0,0,13290
22191203_090223,15:31:59,15:31:59,13237,28,0,0,13290
22191203_150223,15:31:59,15:31:59,13237,28,0,0,13290
22444971_090223,20:55:59,20:55:59,12990,49,0,0,17589
22530401_090223,08:40:06,08:40:06,5684,16,0,0,12990
22530407_090223,09:40:06,09:40:06,5684,16,0,0,12990
22530413_090223,12:40:06,12:40:06,5684,16,0,0,12990
22530419_090223,13:40:06,13:40:06,5684,16,0,0,12990
22761247_090223,10:06:59,10:06:59,12990,11,0,1,4422
22761251_090223,11:26:59,11:26:59,12990,11,0,1,4422
22906632_090223,17:27:59,17:27:59,12990,14,0,0,5601
22906632_150223,17:27:59,17:27:59,12990,14,0,0,5601
22919110_090223,09:09:59,09:09:59,13237,28,0,0,13290
22919110_150223,09:09:59,09:09:59,13237,28,0,0,13290
22921449_090223,08:41:08,08:41:08,12990,38,0,0,12963
22921604_090223,17:54:08,17:54:08,12990,38,0,0,12963
23042381_090223,14:27:59,14:27:59,12990,14,0,0,5601
23042381_150223,14:27:59,14:27:59,12990,14,0,0,5601
231364_090223,06:42:59,06:42:59,13237,9,0,0,4089
231365_090223,06:57:59,06:57:59,13237,9,0,0,4089
231366_090223,07:12:59,07:12:59,13237,9,0,0,4089
231367_090223,07:27:59,07:27:59,13237,9,0,0,4089
231368_090223,07:42:59,07:42:59,13237,9,0,0,4089
231369_090223,07:57:59,07:57:59,13237,9,0,0,4089
231371_090223,08:27:59,08:27:59,13237,9,0,0,4089
231372_090223,08:42:59,08:42:59,13237,9,0,0,4089
231373_090223,08:57:59,08:57:59,13237,9,0,0,4089
231375_090223,09:27:59,09:27:59,13237,9,0,0,4089
231376_090223,09:42:59,09:42:59,13237,9,0,0,4089
231377_090223,09:57:59,09:57:59,13237,9,0,0,4089
231379_090223,10:27:59,10:27:59,13237,9,0,0,4089
231381_090223,10:57:59,10:57:59,13237,9,0,0,4089
231383_090223,11:27:59,11:27:59,13237,9,0,0,4089
231384_090223,11:42:59,11:42:59,13237,9,0,0,4089
231385_090223,11:57:59,11:57:59,13237,9,0,0,4089
231387_090223,12:27:59,12:27:59,13237,9,0,0,4089
231388_090223,12:42:59,12:42:59,13237,9,0,0,4089
231389_090223,12:57:59,12:57:59,13237,9,0,0,4089
231419_090223,19:12:59,19:12:59,13237,9,0,0,4089
231423_090223,20:12:59,20:12:59,13237,9,0,0,4089
231424_090223,20:32:59,20:32:59,13237,9,0,0,4089
231425_090223,20:52:59,20:52:59,13237,9,0,0,4089
23168206_090223,07:48:10,07:48:10,13237,12,0,0,5135
23168209_090223,08:58:10,08:58:10,13237,12,0,0,5135
23168210_090223,09:18:10,09:18:10,13237,12,0,0,5135
23168219_090223,13:18:10,13:18:10,13237,12,0,0,5135
23168226_090223,15:28:10,15:28:10,13237,12,0,0,5135
23168231_090223,17:08:10,17:08:10,13237,12,0,0,5135
23168232_090223,17:28:10,17:28:10,13237,12,0,0,5135
23168233_090223,17:48:10,17:48:10,13237,12,0,0,5135
23168234_090223,18:08:10,18:08:10,13237,12,0,0,5135
23168235_090223,18:28:10,18:28:10,13237,12,0,0,5135
23168237_090223,19:08:10,19:08:10,13237,12,0,0,5135
23168238_090223,19:28:10,19:28:10,13237,12,0,0,5135
23168243_090223,21:48:10,21:48:10,13237,12,0,0,5135
23168410_090223,07:18:10,07:18:10,13237,12,0,0,5135
23168416_090223,10:18:10,10:18:10,13237,12,0,0,5135
23168424_090223,14:18:10,14:18:10,13237,12,0,0,5135
23272457_090223,16:06:01,16:06:01,12990,6,0,1,1936
23272457_090223,16:07:25,16:07:25,13237,7,0,1,2386
23412846_090223,08:35:48,08:35:48,12990,41,0,0,13829
23412846_150223,08:35:48,08:35:48,12990,41,0,0,13829
23425948_090223,19:37:38,19:37:38,12990,13,0,0,4604
23488549_090223,14:12:48,14:12:48,12990,41,0,0,13829
23488549_150223,14:12:48,14:12:48,12990,41,0,0,13829
23496563_090223,06:01:59,06:01:59,13237,28,0,0,13290
23496563_150223,06:01:59,06:01:59,13237,28,0,0,13290
23496600_090223,14:11:59,14:11:59,13237,28,0,0,13290
23496600_150223,14:11:59,14:11:59,13237,28,0,0,13290
2353883_090223,10:11:00,10:11:00,13237,6,0,1,3379
2354184_090223,21:40:59,21:40:59,13237,6,0,1,3377
2354250_090223,13:10:59,13:10:59,13237,6,0,1,3377
2354253_090223,11:25:48,11:25:48,13237,6,0,1,3377
23574295_090223,15:33:59,15:33:59,12990,46,0,0,36862
23574296_090223,16:18:59,16:18:59,12990,46,0,0,36862
23574392_090223,14:48:59,14:48:59,12990,46,0,0,36862
2357488_090223,06:10:48,06:10:48,13237,6,0,1,3377
2357501_090223,14:30:59,14:30:59,13237,6,0,1,3377
2360628_090223,16:22:59,16:22:59,13237,6,0,1,3377
23773746_090223,15:06:59,15:06:59,13237,28,0,0,13290
23773746_150223,15:06:59,15:06:59,13237,28,0,0,13290
23950566_090223,20:18:59,20:18:59,12990,46,0,0,36862
24060156_090223,20:36:59,20:36:59,12990,11,0,1,4422
24060340_090223,11:01:59,11:01:59,12990,11,0,1,4422
24060375_090223,13:28:59,13:28:59,12990,11,0,1,4422
24060380_090223,13:40:59,13:40:59,12990,11,0,1,4422
24060385_090223,13:52:59,13:52:59,12990,11,0,1,4422
24060390_090223,14:04:59,14:04:59,12990,11,0,1,4422
24060435_090223,20:56:59,20:56:59,12990,11,0,1,4422
24060702_090223,13:36:59,13:36:59,12990,9,0,1,4422
24060838_090223,05:46:59,05:46:59,12990,9,0,1,4422
24060848_090223,11:46:59,11:46:59,12990,9,0,1,4422
24060853_090223,12:46:59,12:46:59,12990,9,0,1,4422
24060858_090223,23:16:59,23:16:59,12990,9,0,1,4422
24060863_090223,13:56:59,13:56:59,12990,9,0,1,4422
24061063_090223,13:42:08,13:42:08,12990,11,0,1,6337
24061065_090223,14:42:08,14:42:08,12990,11,0,1,6337
24061207_090223,14:02:08,14:02:08,12990,11,0,1,6337
24061212_090223,15:02:08,15:02:08,12990,11,0,1,6337
24086567_090223,19:48:10,19:48:10,13237,12,0,0,5135
24087143_090223,08:46:16,08:46:16,12990,6,0,0,1901
24087143_090223,08:47:40,08:47:40,13237,7,0,0,2351
24089095_090223,00:12:59,00:12:59,13237,9,0,0,4089
2415057_090223,12:26:48,12:26:48,12990,41,0,0,13829
2415057_150223,12:26:48,12:26:48,12990,41,0,0,13829
24202779_090223,11:34:06,11:34:06,12990,20,0,0,7060
24211385_090223,06:27:59,06:27:59,13237,28,0,0,13290
24211385_150223,06:27:59,06:27:59,13237,28,0,0,13290
24211427_090223,10:39:59,10:39:59,13237,28,0,0,13290
24211427_150223,10:39:59,10:39:59,13237,28,0,0,13290
24211435_090223,11:23:59,11:23:59,13237,28,0,0,13290
24211435_150223,11:23:59,11:23:59,13237,28,0,0,13290
24211439_090223,11:47:59,11:47:59,13237,28,0,0,13290
24211439_150223,11:47:59,11:47:59,13237,28,0,0,13290
24211451_090223,12:51:59,12:51:59,13237,28,0,0,13290
24211451_150223,12:51:59,12:51:59,13237,28,0,0,13290
24211452_090223,12:56:59,12:56:59,13237,28,0,0,13290
24211452_150223,12:56:59,12:56:59,13237,28,0,0,13290
24211453_090223,13:01:59,13:01:59,13237,28,0,0,13290
24211453_150223,13:01:59,13:01:59,13237,28,0,0,13290
24211454_090223,13:06:59,13:06:59,13237,28,0,0,13290
24211454_150223,13:06:59,13:06:59,13237,28,0,0,13290
24211463_090223,13:59:59,13:59:59,13237,28,0,0,13290
24211463_150223,13:59:59,13:59:59,13237,28,0,0,13290
24211488_090223,16:15:59,16:15:59,13237,28,0,0,13290
24211488_150223,16:15:59,16:15:59,13237,28,0,0,13290
24211494_090223,16:51:59,16:51:59,13237,28,0,0,13290
24211494_150223,16:51:59,16:51:59,13237,28,0,0,13290
24211520_090223,19:26:59,19:26:59,13237,28,0,0,13290
24211520_150223,19:26:59,19:26:59,13237,28,0,0,13290
24211522_090223,19:36:59,19:36:59,13237,28,0,0,13290
24211522_150223,19:36:59,19:36:59,13237,28,0,0,13290
24211538_150223,21:46:59,21:46:59,13237,28,0,0,13290
2421827_090223,07:57:21,07:57:21,13237,11,0,0,4699
2421828_090223,08:37:21,08:37:21,13237,11,0,0,4699
2421830_090223,09:52:21,09:52:21,13237,11,0,0,4699
2445204_090223,08:00:48,08:00:48,12990,41,0,0,13829
2445204_150223,08:00:48,08:00:48,12990,41,0,0,13829
24472500_090223,08:07:59,08:07:59,13237,28,0,0,13290
24472502_090223,08:19:59,08:19:59,13237,28,0,0,13290
24472507_090223,08:51:59,08:51:59,13237,28,0,0,13290
24472507_150223,08:51:59,08:51:59,13237,28,0,0,13290
24472579_090223,15:49:59,15:49:59,13237,28,0,0,13290
24472579_150223,15:49:59,15:49:59,13237,28,0,0,13290
24484911_090223,14:06:01,14:06:01,12990,6,0,1,1936
24484911_090223,14:07:25,14:07:25,13237,7,0,1,2386
25081401_090223,06:12:08,06:12:08,12990,11,0,1,6337
25081406_090223,06:42:08,06:42:08,12990,11,0,1,6337
25081416_090223,23:22:08,23:22:08,12990,11,0,1,6337
25234471_090223,14:43:10,14:43:10,13237,12,0,0,5135
25234658_090223,07:37:59,07:37:59,13237,28,0,0,13290
25234658_150223,07:37:59,07:37:59,13237,28,0,0,13290
25234678_090223,09:45:59,09:45:59,13237,28,0,0,13290
25234678_150223,09:45:59,09:45:59,13237,28,0,0,13290
25234699_090223,11:54:59,11:54:59,13237,28,0,0,13290
25234699_150223,11:54:59,11:54:59,13237,28,0,0,13290
25234700_090223,12:01:59,12:01:59,13237,28,0,0,13290
25234700_150223,12:01:59,12:01:59,13237,28,0,0,13290
25234701_090223,12:08:59,12:08:59,13237,28,0,0,13290
25234701_150223,12:08:59,12:08:59,13237,28,0,0,13290
25234702_090223,12:15:59,12:15:59,13237,28,0,0,13290
25234702_150223,12:15:59,12:15:59,13237,28,0,0,13290
25290934_090223,10:41:59,10:41:59,13237,7,0,0,3377
25290934_150223,10:41:59,10:41:59,13237,7,0,0,3377
25291923_090223,08:15:38,08:15:38,12990,13,0,0,4604
25291926_090223,08:51:38,08:51:38,12990,13,0,0,4604
25291984_090223,20:02:38,20:02:38,12990,13,0,0,4604
25292516_090223,08:53:04,08:53:04,12990,46,0,0,17187
25292517_090223,09:08:04,09:08:04,12990,46,0,0,17187
25292801_090223,14:52:08,14:52:08,12990,38,0,0,12963
25390140_090223,08:16:16,08:16:16,12990,6,0,0,1901
25390140_090223,08:17:40,08:17:40,13237,7,0,0,2351
25390145_090223,08:51:16,08:51:16,12990,6,0,0,1901
25390145_090223,08:52:40,08:52:40,13237,7,0,0,2351
25557718_090223,16:01:59,16:01:59,13237,28,0,0,13290
25557718_150223,16:01:59,16:01:59,13237,28,0,0,13290
25715935_090223,08:36:59,08:36:59,13237,28,0,0,13290
25715938_090223,08:57:59,08:57:59,13237,28,0,0,13290
25715938_150223,08:57:59,08:57:59,13237,28,0,0,13290
2593134_090223,12:17:06,12:17:06,12990,20,0,0,7060
2593135_090223,12:30:06,12:30:06,12990,20,0,0,7060
2593159_090223,17:44:06,17:44:06,12990,20,0,0,7060
2593429_090223,07:14:06,07:14:06,12990,20,0,0,7060
2593439_090223,08:11:06,08:11:06,12990,20,0,0,7060
2593468_090223,15:55:06,15:55:06,12990,20,0,0,7060
2593477_090223,18:29:06,18:29:06,12990,20,0,0,7060
2593742_090223,08:29:06,08:29:06,12990,20,0,0,7060
2593743_090223,08:44:06,08:44:06,12990,20,0,0,7060
2593754_090223,12:19:06,12:19:06,12990,20,0,0,7060
2593758_090223,13:39:06,13:39:06,12990,20,0,0,7060
2593762_090223,15:14:06,15:14:06,12990,20,0,0,7060
26014461_150223,19:16:59,19:16:59,13237,28,0,0,13290
2615158_150223,06:34:59,06:34:59,12990,14,0,0,5601
2615159_090223,06:49:59,06:49:59,12990,14,0,0,5601
2615163_150223,07:26:59,07:26:59,12990,14,0,0,5601
2615190_090223,12:54:59,12:54:59,12990,14,0,0,5601
2615190_150223,12:54:59,12:54:59,12990,14,0,0,5601
2615203_090223,15:31:59,15:31:59,12990,14,0,0,5601
2615203_150223,15:31:59,15:31:59,12990,14,0,0,5601
2615216_090223,18:07:59,18:07:59,12990,14,0,0,5601
2615216_150223,18:07:59,18:07:59,12990,14,0,0,5601
2615221_090223,19:07:59,19:07:59,12990,14,0,0,5601
2615221_150223,19:07:59,19:07:59,12990,14,0,0,5601
2615521_150223,06:49:59,06:49:59,12990,14,0,0,5601
2615522_150223,07:09:59,07:09:59,12990,14,0,0,5601
2615528_090223,09:09:59,09:09:59,12990,14,0,0,5601
2615528_150223,09:09:59,09:09:59,12990,14,0,0,5601
2615542_090223,13:34:59,13:34:59,12990,14,0,0,5601
2615542_150223,13:34:59,13:34:59,12990,14,0,0,5601
2615544_090223,14:14:59,14:14:59,12990,14,0,0,5601
2615544_150223,14:14:59,14:14:59,12990,14,0,0,5601
2615547_090223,15:34:59,15:34:59,12990,14,0,0,5601
2615547_150223,15:34:59,15:34:59,12990,14,0,0,5601
26631875_090223,06:43:10,06:43:10,13237,12,0,0,5135
27210857_090223,22:04:48,22:04:48,12990,41,0,0,13829
27210857_150223,22:04:48,22:04:48,12990,41,0,0,13829
27458309_090223,06:21:59,06:21:59,13237,28,0,0,13290
27458309_150223,06:21:59,06:21:59,13237,28,0,0,13290
27458318_090223,08:26:59,08:26:59,13237,28,0,0,13290
27458318_150223,08:26:59,08:26:59,13237,28,0,0,13290
27458331_090223,11:16:59,11:16:59,13237,28,0,0,13290
27458331_150223,11:16:59,11:16:59,13237,28,0,0,13290
2750864_090223,07:19:59,07:19:59,12990,14,0,0,5601
27533337_090223,11:38:06,11:38:06,12990,20,0,0,7060
27540322_090223,15:25:59,15:25:59,13237,28,0,0,13290
27540322_150223,15:25:59,15:25:59,13237,28,0,0,13290
27540382_090223,23:06:59,23:06:59,13237,28,0,0,13290
27542809_090223,12:06:59,12:06:59,12990,11,0,1,4422
27557237_090223,10:52:21,10:52:21,13237,11,0,0,4699
27561596_090223,15:43:10,15:43:10,13237,12,0,0,5135
27561608_090223,21:33:10,21:33:10,13237,12,0,0,5135
27600845_090223,19:52:59,19:52:59,34128,36,0,0,13237
27655653_090223,13:47:59,13:47:59,34128,36,0,0,13237
27655654_090223,15:17:59,15:17:59,34128,36,0,0,13237
27655683_090223,13:01:59,13:01:59,34128,36,0,0,13237
27655684_090223,14:57:59,14:57:59,34128,36,0,0,13237
27655685_090223,18:01:59,18:01:59,34128,36,0,0,13237
27669043_090223,19:21:59,19:21:59,13237,7,0,0,3377
27669043_150223,19:21:59,19:21:59,13237,7,0,0,3377
27669044_090223,19:43:59,19:43:59,13237,7,0,0,3377
27669044_150223,19:43:59,19:43:59,13237,7,0,0,3377
27669045_090223,20:05:59,20:05:59,13237,7,0,0,3377
27669045_150223,20:05:59,20:05:59,13237,7,0,0,3377
27669048_090223,21:11:59,21:11:59,13237,7,0,0,3377
27669048_150223,21:11:59,21:11:59,13237,7,0,0,3377
27669049_090223,21:33:59,21:33:59,13237,7,0,0,3377
27669049_150223,21:33:59,21:33:59,13237,7,0,0,3377
27669050_090223,21:55:59,21:55:59,13237,7,0,0,3377
27669050_150223,21:55:59,21:55:59,13237,7,0,0,3377
27669051_090223,22:17:59,22:17:59,13237,7,0,0,3377
27669051_150223,22:17:59,22:17:59,13237,7,0,0,3377
27669053_090223,23:01:59,23:01:59,13237,7,0,0,3377
27669053_150223,23:01:59,23:01:59,13237,7,0,0,3377
27669054_090223,23:23:59,23:23:59,13237,7,0,0,3377
27669054_150223,23:23:59,23:23:59,13237,7,0,0,3377
27669055_090223,23:45:59,23:45:59,13237,7,0,0,3377
